Category,Number of Records,Quantity,Sales,Segment,Ship Mode
Technology,1,3,"$1,920",Consumer,Standard Class
Technology,1,3,"$2,625",Consumer,Standard Class
Technology,1,3,"$10,500",Consumer,Standard Class
Technology,1,4,$8,Consumer,Standard Class
Technology,1,4,$19,Consumer,Standard Class
Technology,1,4,$22,Consumer,Standard Class
Technology,1,4,$30,Consumer,Standard Class
Technology,1,4,$35,Consumer,Standard Class
Technology,1,4,$35,Consumer,Standard Class
Technology,1,4,$35,Consumer,Standard Class
Technology,1,4,$37,Consumer,Standard Class
Technology,1,4,$38,Consumer,Standard Class
Technology,1,4,$40,Consumer,Standard Class
Technology,1,4,$45,Consumer,Standard Class
Technology,1,4,$46,Consumer,Standard Class
Technology,1,4,$47,Consumer,Standard Class
Technology,1,4,$52,Consumer,Standard Class
Technology,1,4,$54,Consumer,Standard Class
Technology,1,4,$56,Consumer,Standard Class
Technology,1,4,$58,Consumer,Standard Class
Technology,1,4,$58,Consumer,Standard Class
Technology,1,4,$64,Consumer,Standard Class
Technology,1,4,$68,Consumer,Standard Class
Technology,1,4,$68,Consumer,Standard Class
Technology,1,4,$68,Consumer,Standard Class
Technology,1,4,$80,Consumer,Standard Class
Technology,1,4,$90,Consumer,Standard Class
Technology,1,4,$92,Consumer,Standard Class
Technology,1,4,$95,Consumer,Standard Class
Technology,1,4,$96,Consumer,Standard Class
Technology,1,4,$96,Consumer,Standard Class
Technology,1,4,$102,Consumer,Standard Class
Technology,1,4,$109,Consumer,Standard Class
Technology,1,4,$109,Consumer,Standard Class
Technology,1,4,$120,Consumer,Standard Class
Technology,1,4,$133,Consumer,Standard Class
Technology,1,4,$158,Consumer,Standard Class
Technology,1,4,$160,Consumer,Standard Class
Technology,1,4,$168,Consumer,Standard Class
Technology,1,4,$192,Consumer,Standard Class
Technology,1,4,$200,Consumer,Standard Class
Technology,1,4,$200,Consumer,Standard Class
Technology,1,4,$211,Consumer,Standard Class
Technology,1,4,$211,Consumer,Standard Class
Technology,1,4,$224,Consumer,Standard Class
Technology,1,4,$253,Consumer,Standard Class
Technology,1,4,$256,Consumer,Standard Class
Technology,1,4,$260,Consumer,Standard Class
Technology,1,4,$264,Consumer,Standard Class
Technology,1,4,$272,Consumer,Standard Class
Technology,1,4,$286,Consumer,Standard Class
Technology,1,4,$288,Consumer,Standard Class
Technology,1,4,$288,Consumer,Standard Class
Technology,1,4,$292,Consumer,Standard Class
Technology,1,4,$307,Consumer,Standard Class
Technology,1,4,$320,Consumer,Standard Class
Technology,1,4,$328,Consumer,Standard Class
Technology,1,4,$384,Consumer,Standard Class
Technology,1,4,$396,Consumer,Standard Class
Technology,1,4,$406,Consumer,Standard Class
Technology,1,4,$416,Consumer,Standard Class
Technology,1,4,$438,Consumer,Standard Class
Technology,1,4,$438,Consumer,Standard Class
Technology,1,4,$440,Consumer,Standard Class
Technology,1,4,$445,Consumer,Standard Class
Technology,1,4,$448,Consumer,Standard Class
Technology,1,4,$480,Consumer,Standard Class
Technology,1,4,$480,Consumer,Standard Class
Technology,1,4,$480,Consumer,Standard Class
Technology,1,4,$494,Consumer,Standard Class
Technology,1,4,$504,Consumer,Standard Class
Technology,1,4,$504,Consumer,Standard Class
Technology,1,4,$520,Consumer,Standard Class
Technology,1,4,$636,Consumer,Standard Class
Technology,1,4,$784,Consumer,Standard Class
Technology,1,4,$800,Consumer,Standard Class
Technology,1,4,$862,Consumer,Standard Class
Technology,1,4,$911,Consumer,Standard Class
Technology,1,4,"$1,080",Consumer,Standard Class
Technology,1,4,"$1,091",Consumer,Standard Class
Technology,1,4,"$1,100",Consumer,Standard Class
Technology,1,4,"$1,440",Consumer,Standard Class
Technology,1,4,"$1,440",Consumer,Standard Class
Technology,1,4,"$1,502",Consumer,Standard Class
Technology,1,4,"$1,984",Consumer,Standard Class
Technology,1,4,"$2,003",Consumer,Standard Class
Technology,1,4,"$2,480",Consumer,Standard Class
Technology,1,4,"$7,000",Consumer,Standard Class
Technology,1,4,"$8,400",Consumer,Standard Class
Technology,1,5,$22,Consumer,Standard Class
Technology,1,5,$30,Consumer,Standard Class
Technology,1,5,$44,Consumer,Standard Class
Technology,1,5,$45,Consumer,Standard Class
Technology,1,5,$52,Consumer,Standard Class
Technology,1,5,$65,Consumer,Standard Class
Technology,1,5,$72,Consumer,Standard Class
Technology,1,5,$73,Consumer,Standard Class
Technology,1,5,$75,Consumer,Standard Class
Technology,1,5,$85,Consumer,Standard Class
Technology,1,5,$88,Consumer,Standard Class
Technology,1,5,$90,Consumer,Standard Class
Technology,1,5,$95,Consumer,Standard Class
Technology,1,5,$111,Consumer,Standard Class
Technology,1,5,$112,Consumer,Standard Class
Technology,1,5,$119,Consumer,Standard Class
Technology,1,5,$140,Consumer,Standard Class
Technology,1,5,$150,Consumer,Standard Class
Technology,1,5,$150,Consumer,Standard Class
Technology,1,5,$160,Consumer,Standard Class
Technology,1,5,$172,Consumer,Standard Class
Technology,1,5,$175,Consumer,Standard Class
Technology,1,5,$180,Consumer,Standard Class
Technology,1,5,$181,Consumer,Standard Class
Technology,1,5,$196,Consumer,Standard Class
Technology,1,5,$200,Consumer,Standard Class
Technology,1,5,$200,Consumer,Standard Class
Technology,1,5,$220,Consumer,Standard Class
Technology,1,5,$240,Consumer,Standard Class
Technology,1,5,$248,Consumer,Standard Class
Technology,1,5,$250,Consumer,Standard Class
Technology,1,5,$250,Consumer,Standard Class
Technology,1,5,$280,Consumer,Standard Class
Technology,1,5,$300,Consumer,Standard Class
Technology,1,5,$340,Consumer,Standard Class
Technology,1,5,$345,Consumer,Standard Class
Technology,1,5,$360,Consumer,Standard Class
Technology,1,5,$391,Consumer,Standard Class
Technology,1,5,$400,Consumer,Standard Class
Technology,1,5,$431,Consumer,Standard Class
Technology,1,5,$446,Consumer,Standard Class
Technology,1,5,$446,Consumer,Standard Class
Technology,1,5,$470,Consumer,Standard Class
Technology,1,5,$480,Consumer,Standard Class
Technology,1,5,$504,Consumer,Standard Class
Technology,1,5,$540,Consumer,Standard Class
Technology,1,5,$595,Consumer,Standard Class
Technology,1,5,$600,Consumer,Standard Class
Technology,1,5,$620,Consumer,Standard Class
Technology,1,5,$624,Consumer,Standard Class
Technology,1,5,$630,Consumer,Standard Class
Technology,1,5,$676,Consumer,Standard Class
Technology,1,5,$770,Consumer,Standard Class
Technology,1,5,$784,Consumer,Standard Class
Technology,1,5,$999,Consumer,Standard Class
Technology,1,5,"$1,364",Consumer,Standard Class
Technology,1,5,"$1,432",Consumer,Standard Class
Technology,1,5,"$1,650",Consumer,Standard Class
Technology,1,5,"$1,880",Consumer,Standard Class
Technology,1,5,"$2,000",Consumer,Standard Class
Technology,1,5,"$4,000",Consumer,Standard Class
Technology,1,5,"$4,500",Consumer,Standard Class
Technology,1,6,$51,Consumer,Standard Class
Technology,1,6,$54,Consumer,Standard Class
Technology,1,6,$102,Consumer,Standard Class
Technology,1,6,$106,Consumer,Standard Class
Technology,1,6,$106,Consumer,Standard Class
Technology,1,6,$120,Consumer,Standard Class
Technology,1,6,$126,Consumer,Standard Class
Technology,1,6,$168,Consumer,Standard Class
Technology,1,6,$180,Consumer,Standard Class
Technology,1,6,$217,Consumer,Standard Class
Technology,1,6,$239,Consumer,Standard Class
Technology,1,6,$384,Consumer,Standard Class
Technology,1,6,$469,Consumer,Standard Class
Technology,1,6,$540,Consumer,Standard Class
Technology,1,6,$540,Consumer,Standard Class
Technology,1,6,$619,Consumer,Standard Class
Technology,1,6,$658,Consumer,Standard Class
Technology,1,6,$776,Consumer,Standard Class
Technology,1,6,$907,Consumer,Standard Class
Technology,1,6,"$2,549",Consumer,Standard Class
Technology,1,7,$30,Consumer,Standard Class
Technology,1,7,$42,Consumer,Standard Class
Technology,1,7,$50,Consumer,Standard Class
Technology,1,7,$50,Consumer,Standard Class
Technology,1,7,$73,Consumer,Standard Class
Technology,1,7,$84,Consumer,Standard Class
Technology,1,7,$90,Consumer,Standard Class
Technology,1,7,$91,Consumer,Standard Class
Technology,1,7,$112,Consumer,Standard Class
Technology,1,7,$129,Consumer,Standard Class
Technology,1,7,$132,Consumer,Standard Class
Technology,1,7,$140,Consumer,Standard Class
Technology,1,7,$159,Consumer,Standard Class
Technology,1,7,$280,Consumer,Standard Class
Technology,1,7,$280,Consumer,Standard Class
Technology,1,7,$370,Consumer,Standard Class
Technology,1,7,$420,Consumer,Standard Class
Technology,1,7,$442,Consumer,Standard Class
Technology,1,7,$476,Consumer,Standard Class
Technology,1,7,$538,Consumer,Standard Class
Technology,1,7,$630,Consumer,Standard Class
Technology,1,7,$666,Consumer,Standard Class
Technology,1,7,$700,Consumer,Standard Class
Technology,1,7,$706,Consumer,Standard Class
Technology,1,7,$882,Consumer,Standard Class
Technology,1,7,$882,Consumer,Standard Class
Technology,1,7,$945,Consumer,Standard Class
Technology,1,7,"$1,008",Consumer,Standard Class
Technology,1,7,"$1,050",Consumer,Standard Class
Technology,1,7,"$1,323",Consumer,Standard Class
Technology,1,7,"$1,400",Consumer,Standard Class
Technology,1,7,"$2,800",Consumer,Standard Class
Technology,1,7,"$2,940",Consumer,Standard Class
Technology,1,7,"$2,973",Consumer,Standard Class
Technology,1,7,"$3,080",Consumer,Standard Class
Technology,1,7,"$4,549",Consumer,Standard Class
Technology,1,7,"$4,900",Consumer,Standard Class
Technology,1,8,$45,Consumer,Standard Class
Technology,1,8,$74,Consumer,Standard Class
Technology,1,8,$221,Consumer,Standard Class
Technology,1,8,$235,Consumer,Standard Class
Technology,1,8,$240,Consumer,Standard Class
Technology,1,8,$243,Consumer,Standard Class
Technology,1,8,$544,Consumer,Standard Class
Technology,1,8,$602,Consumer,Standard Class
Technology,1,8,$806,Consumer,Standard Class
Technology,1,8,"$1,024",Consumer,Standard Class
Technology,1,8,"$1,049",Consumer,Standard Class
Technology,1,8,"$1,380",Consumer,Standard Class
Technology,1,8,"$1,600",Consumer,Standard Class
Technology,1,8,"$8,160",Consumer,Standard Class
Technology,1,9,$93,Consumer,Standard Class
Technology,1,9,$144,Consumer,Standard Class
Technology,1,9,$144,Consumer,Standard Class
Technology,1,9,$252,Consumer,Standard Class
Technology,1,9,$431,Consumer,Standard Class
Technology,1,9,$432,Consumer,Standard Class
Technology,1,9,$432,Consumer,Standard Class
Technology,1,9,$441,Consumer,Standard Class
Technology,1,9,$900,Consumer,Standard Class
Technology,1,9,"$1,116",Consumer,Standard Class
Technology,1,9,"$1,123",Consumer,Standard Class
Technology,1,9,"$1,454",Consumer,Standard Class
Technology,1,9,"$1,620",Consumer,Standard Class
Technology,1,9,"$1,890",Consumer,Standard Class
Technology,1,9,"$1,980",Consumer,Standard Class
Technology,1,10,$56,Consumer,Standard Class
Technology,1,10,$80,Consumer,Standard Class
Technology,1,10,$104,Consumer,Standard Class
Technology,1,10,$479,Consumer,Standard Class
Technology,1,11,$154,Consumer,Standard Class
Technology,1,11,$275,Consumer,Standard Class
Technology,1,11,$369,Consumer,Standard Class
Technology,1,12,$83,Consumer,Standard Class
Technology,1,12,"$1,872",Consumer,Standard Class
Technology,1,13,"$3,347",Consumer,Standard Class
Technology,1,14,$224,Consumer,Standard Class
Technology,1,14,$546,Consumer,Standard Class
Technology,1,1,$7,Corporate,First Class
Technology,1,1,$8,Corporate,First Class
Technology,1,1,$16,Corporate,First Class
Technology,1,1,$37,Corporate,First Class
Technology,1,1,$74,Corporate,First Class
Technology,1,1,$100,Corporate,First Class
Technology,1,1,$160,Corporate,First Class
Technology,1,1,$162,Corporate,First Class
Technology,1,1,$470,Corporate,First Class
Technology,1,2,$26,Corporate,First Class
Technology,1,2,$28,Corporate,First Class
Technology,1,2,$40,Corporate,First Class
Technology,1,2,$42,Corporate,First Class
Technology,1,2,$46,Corporate,First Class
Technology,1,2,$56,Corporate,First Class
Technology,1,2,$59,Corporate,First Class
Technology,1,2,$70,Corporate,First Class
Technology,1,2,$96,Corporate,First Class
Technology,1,2,$100,Corporate,First Class
Technology,1,2,$154,Corporate,First Class
Technology,1,2,$160,Corporate,First Class
Technology,1,2,$170,Corporate,First Class
Technology,1,2,$200,Corporate,First Class
Technology,1,2,$202,Corporate,First Class
Technology,1,2,$208,Corporate,First Class
Technology,1,2,$216,Corporate,First Class
Technology,1,2,$250,Corporate,First Class
Technology,1,2,$318,Corporate,First Class
Technology,1,2,$320,Corporate,First Class
Technology,1,2,$533,Corporate,First Class
Technology,1,2,$696,Corporate,First Class
Technology,1,2,$716,Corporate,First Class
Technology,1,2,$840,Corporate,First Class
Technology,1,2,"$3,060",Corporate,First Class
Technology,1,2,"$4,800",Corporate,First Class
Technology,1,3,$33,Corporate,First Class
Technology,1,3,$35,Corporate,First Class
Technology,1,3,$48,Corporate,First Class
Technology,1,3,$84,Corporate,First Class
Technology,1,3,$90,Corporate,First Class
Technology,1,3,$91,Corporate,First Class
Technology,1,3,$105,Corporate,First Class
Technology,1,3,$151,Corporate,First Class
Technology,1,3,$230,Corporate,First Class
Technology,1,3,$240,Corporate,First Class
Technology,1,3,$240,Corporate,First Class
Technology,1,3,$324,Corporate,First Class
Technology,1,3,$360,Corporate,First Class
Technology,1,3,$370,Corporate,First Class
Technology,1,3,$838,Corporate,First Class
Technology,1,3,"$1,200",Corporate,First Class
Technology,1,4,$44,Corporate,First Class
Technology,1,4,$46,Corporate,First Class
Technology,1,4,$61,Corporate,First Class
Technology,1,4,$80,Corporate,First Class
Technology,1,4,$80,Corporate,First Class
Technology,1,4,$84,Corporate,First Class
Technology,1,4,$96,Corporate,First Class
Technology,1,4,$96,Corporate,First Class
Technology,1,4,$160,Corporate,First Class
Technology,1,4,$211,Corporate,First Class
Technology,1,5,$35,Corporate,First Class
Technology,1,5,$35,Corporate,First Class
Technology,1,5,$60,Corporate,First Class
Technology,1,5,$72,Corporate,First Class
Technology,1,5,$114,Corporate,First Class
Technology,1,5,$145,Corporate,First Class
Technology,1,5,$464,Corporate,First Class
Technology,1,5,$580,Corporate,First Class
Technology,1,5,$584,Corporate,First Class
Technology,1,5,$630,Corporate,First Class
Technology,1,5,$784,Corporate,First Class
Technology,1,5,"$1,360",Corporate,First Class
Technology,1,6,$240,Corporate,First Class
Technology,1,7,$67,Corporate,First Class
Technology,1,7,$70,Corporate,First Class
Technology,1,7,$102,Corporate,First Class
Technology,1,7,$116,Corporate,First Class
Technology,1,7,$169,Corporate,First Class
Technology,1,7,$254,Corporate,First Class
Technology,1,7,$653,Corporate,First Class
Technology,1,7,$946,Corporate,First Class
Technology,1,7,"$1,098",Corporate,First Class
Technology,1,7,"$2,576",Corporate,First Class
Technology,1,7,"$3,150",Corporate,First Class
Technology,1,8,$381,Corporate,First Class
Technology,1,8,"$3,040",Corporate,First Class
Technology,1,9,$144,Corporate,First Class
Technology,1,9,$900,Corporate,First Class
Technology,1,10,$600,Corporate,First Class
Technology,1,2,$164,Corporate,Same Day
Technology,1,2,$392,Corporate,Same Day
Technology,1,2,$550,Corporate,Same Day
Technology,1,2,"$1,040",Corporate,Same Day
Technology,1,3,$300,Corporate,Same Day
Technology,1,3,$342,Corporate,Same Day
Technology,1,3,$371,Corporate,Same Day
Technology,1,3,$438,Corporate,Same Day
Technology,1,3,"$1,920",Corporate,Same Day
Technology,1,4,"$1,036",Corporate,Same Day
Technology,1,4,"$4,644",Corporate,Same Day
Technology,1,4,"$8,000",Corporate,Same Day
Technology,1,5,"$1,050",Corporate,Same Day
Technology,1,5,"$2,400",Corporate,Same Day
Technology,1,6,$384,Corporate,Same Day
Technology,1,7,$186,Corporate,Same Day
Technology,1,14,"$1,120",Corporate,Same Day
Technology,1,1,$13,Corporate,Second Class
Technology,1,1,$15,Corporate,Second Class
Technology,1,1,$17,Corporate,Second Class
Technology,1,1,$20,Corporate,Second Class
Technology,1,1,$29,Corporate,Second Class
Technology,1,1,$38,Corporate,Second Class
Technology,1,1,$40,Corporate,Second Class
Technology,1,1,$53,Corporate,Second Class
Technology,1,1,$53,Corporate,Second Class
Technology,1,1,$120,Corporate,Second Class
Technology,1,1,$440,Corporate,Second Class
Technology,1,1,$440,Corporate,Second Class
Technology,1,1,$570,Corporate,Second Class
Technology,1,2,$16,Corporate,Second Class
Technology,1,2,$21,Corporate,Second Class
Technology,1,2,$21,Corporate,Second Class
Technology,1,2,$23,Corporate,Second Class
Technology,1,2,$26,Corporate,Second Class
Technology,1,2,$29,Corporate,Second Class
Technology,1,2,$33,Corporate,Second Class
Technology,1,2,$33,Corporate,Second Class
Technology,1,2,$41,Corporate,Second Class
Technology,1,2,$42,Corporate,Second Class
